Time, Average Temperature F, Average Temperature C, Number of Data Points Averaged
2021-01-01 00:15:00, 53.2806170777778, 11.8225649888889, 90
2021-01-01 00:30:00, 53.6830578444444, 12.0461432444444, 90
2021-01-01 00:45:00, 53.0468925111111, 11.6927180333333, 90
2021-01-01 01:00:00, 51.8286350555556, 11.0159084444444, 90
2021-01-01 01:15:00, 51.5683642333333, 10.8713134333333, 90
2021-01-01 01:30:00, 51.1694851888889, 10.6497139666667, 90
2021-01-01 01:45:00, 50.4796545777778, 10.2664748222222, 90
2021-01-01 02:00:00, 51.0150311444444, 10.5639061444444, 90
2021-01-01 02:15:00, 49.8868567666667, 9.93714264444444, 90
2021-01-01 02:30:00, 48.7802481888889, 9.32236013333333, 90
2021-01-01 02:45:00, 48.7379754777778, 9.29887525555556, 90
2021-01-01 03:00:00, 51.2319632888889, 10.684424, 90
2021-01-01 03:15:00, 48.4170839444444, 9.12060217777778, 90
2021-01-01 03:30:00, 48.6702472444444, 9.26124852222222, 90
2021-01-01 03:45:00, 48.1073203222222, 8.94851127777778, 90
2021-01-01 04:00:00, 50.0565742222222, 10.0314301111111, 90
2021-01-01 04:15:00, 48.9965496444444, 9.44252762222222, 90
2021-01-01 04:30:00, 49.1188738, 9.51048543333333, 90
2021-01-01 04:45:00, 48.7421774666667, 9.30120968888889, 90
2021-01-01 05:00:00, 48.4159463666667, 9.11997025555556, 90
2021-01-01 05:15:00, 49.4751117444444, 9.70839543333333, 90
2021-01-01 05:30:00, 47.9111912333333, 8.8395507, 90
2021-01-01 05:45:00, 47.6912774666667, 8.71737641111111, 90
2021-01-01 06:00:00, 46.9168097444444, 8.28711657777778, 90
2021-01-01 06:15:00, 46.3850953888889, 7.99171965555556, 90
2021-01-01 06:30:00, 46.5117563222222, 8.06208682222222, 90
2021-01-01 06:45:00, 45.0997901333333, 7.27766122222222, 90
2021-01-01 07:00:00, 45.5663298444444, 7.53684988888889, 90
2021-01-01 07:15:00, 46.5519998222222, 8.08444436666667, 90
2021-01-01 07:30:00, 46.6847770666667, 8.15820952222222, 90
2021-01-01 07:45:00, 49.3263447555556, 9.62574715555555, 90
2021-01-01 08:00:00, 49.8289688666667, 9.90498267777778, 90
2021-01-01 08:15:00, 51.2311345777778, 10.6839636333333, 90
2021-01-01 08:30:00, 53.6305782777778, 12.0169879888889, 90
2021-01-01 08:45:00, 56.8793642666667, 13.8218690222222, 90
2021-01-01 09:00:00, 59.2044221777778, 15.1135679, 90
2021-01-01 09:15:00, 61.0045926333333, 16.1136625777778, 90
2021-01-01 09:30:00, 61.9114953666667, 16.6174974333333, 90
2021-01-01 09:45:00, 64.4117712666667, 18.0065396222222, 90
2021-01-01 10:00:00, 64.0097070333333, 17.7831705555556, 90
2021-01-01 10:15:00, 64.8117094555556, 18.2287274444444, 90
2021-01-01 10:30:00, 66.3321982111111, 19.0734434555556, 90
2021-01-01 10:45:00, 67.2894224111111, 19.6052346333333, 90
2021-01-01 11:00:00, 67.6729096888889, 19.8182832, 90
2021-01-01 11:15:00, 68.3358150222222, 20.1865638555556, 90
2021-01-01 11:30:00, 68.4545662555556, 20.2525368222222, 90
2021-01-01 11:45:00, 69.2352458, 20.6862477, 90
2021-01-01 12:00:00, 69.1832359888889, 20.6573533444444, 90
2021-01-01 12:15:00, 69.9605972777778, 21.0892207222222, 90
2021-01-01 12:30:00, 70.2067548222222, 21.2259749111111, 90
2021-01-01 12:45:00, 70.9572812777778, 21.6429340444444, 90
2021-01-01 13:00:00, 72.5175249888889, 22.5097361555556, 90
2021-01-01 13:15:00, 71.1017468333333, 21.7231926666667, 90
2021-01-01 13:30:00, 71.8017681444444, 22.1120934222222, 90
2021-01-01 13:45:00, 72.1274165555556, 22.2930092333333, 90
2021-01-01 14:00:00, 72.1743944, 22.3191080444444, 90
2021-01-01 14:15:00, 72.5473234666667, 22.5262907555556, 90
2021-01-01 14:30:00, 71.8702392111111, 22.1501328666667, 90
2021-01-01 14:45:00, 71.7241059, 22.0689477111111, 90
2021-01-01 15:00:00, 71.9365670666667, 22.1869816777778, 90
2021-01-01 15:15:00, 71.2275438777778, 21.7930799555556, 90
2021-01-01 15:30:00, 71.0833406222222, 21.7129669888889, 90
2021-01-01 15:45:00, 69.5865743444444, 20.8814302111111, 90
2021-01-01 16:00:00, 69.0533199888889, 20.5851777333333, 90
2021-01-01 16:15:00, 67.8693423111111, 19.9274123888889, 90
2021-01-01 16:30:00, 66.5186366888889, 19.1770204111111, 90
2021-01-01 16:45:00, 65.6448766666667, 18.6915981666667, 90
2021-01-01 17:00:00, 63.9335917777778, 17.7408843111111, 90
2021-01-01 17:15:00, 62.9443008777778, 17.1912782666667, 90
2021-01-01 17:30:00, 61.5553191111111, 16.4196217333333, 90
2021-01-01 17:45:00, 59.7551802555556, 15.4195445888889, 90
2021-01-01 18:00:00, 57.7771786555556, 14.3206548, 90
2021-01-01 18:15:00, 57.2702034222222, 14.0390019, 90
2021-01-01 18:30:00, 55.9524399222222, 13.3069110888889, 90
2021-01-01 18:45:00, 54.9128912666667, 12.7293840444444, 90
2021-01-01 19:00:00, 55.1295753777778, 12.8497641333333, 90
2021-01-01 19:15:00, 54.3760728777778, 12.4311516666667, 90
2021-01-01 19:30:00, 54.6487210333333, 12.5826227777778, 90
2021-01-01 19:45:00, 54.1357122777778, 12.2976179888889, 90
2021-01-01 20:00:00, 55.9380851333333, 13.2989362111111, 90
2021-01-01 20:15:00, 55.1219726444444, 12.8455403777778, 90
2021-01-01 20:30:00, 55.7510675777778, 13.1950374666667, 90
2021-01-01 20:45:00, 56.1094888333333, 13.3941604444444, 90
2021-01-01 21:00:00, 54.6935054777778, 12.6075030888889, 90
2021-01-01 21:15:00, 53.4374660222222, 11.9097033, 90
2021-01-01 21:30:00, 53.3612228777778, 11.8673460555556, 90
2021-01-01 21:45:00, 52.1168800444444, 11.1760445111111, 90
2021-01-01 22:00:00, 52.2152705888889, 11.2307058555556, 90
2021-01-01 22:15:00, 53.4461440333333, 11.9145243777778, 90
2021-01-01 22:30:00, 54.2337974222222, 12.3521096555556, 90
2021-01-01 22:45:00, 55.0624154444444, 12.8124530222222, 90
2021-01-01 23:00:00, 52.0367484444444, 11.1315269333333, 90
2021-01-01 23:15:00, 50.7271368555556, 10.4039649, 90
2021-01-01 23:30:00, 49.7537413111111, 9.86318957777778, 90
2021-01-01 23:45:00, 49.0000432111111, 9.44446843333333, 90
2021-01-02, 49.2470933146067, 9.58171851685393, 89
2021-01-02 00:15:00, 48.0251728333333, 8.9028738, 90
2021-01-02 00:30:00, 47.5569470333333, 8.64274842222222, 90
2021-01-02 00:45:00, 47.9794428111111, 8.87746823333333, 90
2021-01-02 01:00:00, 47.2151194777778, 8.45284413333333, 90
2021-01-02 01:15:00, 47.5358261777778, 8.63101452222222, 90
2021-01-02 01:30:00, 47.0742034555556, 8.37455745555556, 90
2021-01-02 01:45:00, 49.0216464111111, 9.45647021111111, 90
2021-01-02 02:00:00, 48.2295127333333, 9.01639597777778, 90
2021-01-02 02:15:00, 46.5711914777778, 8.09510641111111, 90
2021-01-02 02:30:00, 45.5191744222222, 7.51065246666667, 90
2021-01-02 02:45:00, 45.5848213222222, 7.54712295555556, 90
2021-01-02 03:00:00, 45.3729378, 7.42940993333333, 90
2021-01-02 03:15:00, 46.8175615222222, 8.23197867777778, 90
2021-01-02 03:30:00, 45.3542596, 7.41903314444444, 90
2021-01-02 03:45:00, 44.7130906777778, 7.06282815555556, 90
2021-01-02 04:00:00, 45.4816622777778, 7.4898124, 90
2021-01-02 04:15:00, 46.3220890222222, 7.9567161, 90
2021-01-02 04:30:00, 46.7182609666667, 8.17681166666667, 90
2021-01-02 04:45:00, 46.7890092333333, 8.21611632222222, 90
2021-01-02 05:00:00, 45.7456057555556, 7.63644767777778, 90
2021-01-02 05:15:00, 45.7553477111111, 7.64185982222222, 90
2021-01-02 05:30:00, 46.8873636111111, 8.27075758888889, 90
2021-01-02 05:45:00, 48.1691464777778, 8.98285911111111, 90
2021-01-02 06:00:00, 47.6435942888889, 8.69088573333333, 90
2021-01-02 06:15:00, 48.5079731555556, 9.17109627777778, 90
2021-01-02 06:30:00, 48.2280698222222, 9.01559436666667, 90
2021-01-02 06:45:00, 47.0529244777778, 8.3627358, 90
2021-01-02 07:00:00, 46.3704456555556, 7.98358088888889, 90
2021-01-02 07:15:00, 46.9916264666667, 8.32868138888889, 90
2021-01-02 07:30:00, 46.0965249111111, 7.83140275555556, 90
2021-01-02 07:45:00, 46.9883144, 8.32684127777778, 90
2021-01-02 08:00:00, 49.2372733888889, 9.57626297777778, 90
2021-01-02 08:15:00, 49.2924209444444, 9.60690053333333, 90
2021-01-02 08:30:00, 49.5252283111111, 9.73623798888889, 90
2021-01-02 08:45:00, 51.4063874555556, 10.7813263333333, 90
2021-01-02 09:00:00, 55.3843425666667, 12.9913014222222, 90
2021-01-02 09:15:00, 57.3299680888889, 14.0722045, 90
2021-01-02 09:30:00, 60.7022806222222, 15.9457114888889, 90
2021-01-02 09:45:00, 62.0788672222222, 16.7104817888889, 90
2021-01-02 10:00:00, 62.7537549888889, 17.0854193888889, 90
2021-01-02 10:15:00, 63.6215436111111, 17.5675242555556, 90
2021-01-02 10:30:00, 64.6212674222222, 18.1229263, 90
2021-01-02 10:45:00, 65.4670435, 18.5928019555556, 90
2021-01-02 11:00:00, 64.3777628111111, 17.9876460222222, 90
2021-01-02 11:15:00, 65.4018164666667, 18.5565647111111, 90
2021-01-02 11:30:00, 66.2695037444444, 19.0386131888889, 90
2021-01-02 11:45:00, 66.9900906333333, 19.4389392666667, 90
2021-01-02 12:00:00, 67.6602670888889, 19.8112595333333, 90
2021-01-02 12:15:00, 67.9636918888889, 19.9798288111111, 90
2021-01-02 12:30:00, 68.1518626333333, 20.0843681666667, 90
2021-01-02 12:45:00, 67.8472326, 19.9151292777778, 90
2021-01-02 13:00:00, 68.6624409333333, 20.3680227222222, 90
2021-01-02 13:15:00, 68.2732657888889, 20.1518143444444, 90
2021-01-02 13:30:00, 69.3136531333333, 20.7298072888889, 90
2021-01-02 13:45:00, 67.9085096333333, 19.9491720666667, 90
2021-01-02 14:00:00, 68.3026769222222, 20.1681538666667, 90
2021-01-02 14:15:00, 67.0667786333333, 19.4815437333333, 90
2021-01-02 14:30:00, 67.4548822222222, 19.6971568, 90
2021-01-02 14:45:00, 66.205478, 19.0030433111111, 90
2021-01-02 15:00:00, 65.7272569444444, 18.7373649444444, 90
2021-01-02 15:15:00, 64.4609007222222, 18.0338337222222, 90
2021-01-02 15:30:00, 63.0676953222222, 17.2598307333333, 90
2021-01-02 15:45:00, 62.1441448222222, 16.7467470888889, 90
2021-01-02 16:00:00, 61.7239538222222, 16.5133076888889, 90
2021-01-02 16:15:00, 61.0401111222222, 16.1333950555556, 90
2021-01-02 16:30:00, 60.2034246333333, 15.6685692111111, 90
2021-01-02 16:45:00, 59.7273505555556, 15.4040835888889, 90
2021-01-02 17:00:00, 58.9002600444444, 14.9445889, 90
2021-01-02 17:15:00, 58.4972264, 14.7206813333333, 90
2021-01-02 17:30:00, 58.1390008222222, 14.5216671111111, 90
2021-01-02 17:45:00, 57.7347497222222, 14.2970831555556, 90
2021-01-02 18:00:00, 57.2162031444444, 14.0090017444444, 90
2021-01-02 18:15:00, 56.9773402666667, 13.8763001666667, 90
2021-01-02 18:30:00, 56.8103932555556, 13.7835518111111, 90
2021-01-02 18:45:00, 56.7100039666667, 13.7277800222222, 90
2021-01-02 19:00:00, 56.7074352888889, 13.7263529222222, 90
2021-01-02 19:15:00, 56.5055679, 13.6142043555556, 90
2021-01-02 19:30:00, 56.3451313333333, 13.5250729666667, 90
2021-01-02 19:45:00, 56.0924831666667, 13.3847128555556, 90
2021-01-02 20:00:00, 55.5175967777778, 13.0653315777778, 90
2021-01-02 20:15:00, 55.2126415444444, 12.8959119444444, 90
2021-01-02 20:30:00, 55.0556803111111, 12.8087112888889, 90
2021-01-02 20:45:00, 54.7906141888889, 12.6614523666667, 90
2021-01-02 21:00:00, 54.1918768, 12.3288204555556, 90
2021-01-02 21:15:00, 54.5082611111111, 12.5045895111111, 90
2021-01-02 21:30:00, 53.8965630111111, 12.1647571888889, 90
2021-01-02 21:45:00, 53.2003669444444, 11.7779816555556, 90
2021-01-02 22:00:00, 52.8937140111111, 11.6076188777778, 90
2021-01-02 22:15:00, 52.8407057888889, 11.5781698444444, 90
2021-01-02 22:30:00, 52.5572017111111, 11.4206676222222, 90
2021-01-02 22:45:00, 51.6381535444444, 10.9100853222222, 90
2021-01-02 23:00:00, 51.0445600222222, 10.5803111, 90
2021-01-02 23:15:00, 51.2393311, 10.6885173333333, 90
2021-01-02 23:30:00, 50.7318724444444, 10.4065957555556, 90
2021-01-02 23:45:00, 50.5656825, 10.3142680222222, 90
2021-01-03, 49.6447933146067, 9.80266297752809, 89
2021-01-03 00:15:00, 49.2864514333333, 9.6035841, 90
2021-01-03 00:30:00, 49.5002972777778, 9.72238734444444, 90
2021-01-03 00:45:00, 49.5001073666667, 9.72228187777778, 90
2021-01-03 01:00:00, 48.9114090333333, 9.39522726666667, 90
2021-01-03 01:15:00, 49.2728697222222, 9.59603872222222, 90
2021-01-03 01:30:00, 48.9691104555556, 9.42728354444444, 90
2021-01-03 01:45:00, 48.5188312222222, 9.17712842222222, 90
2021-01-03 02:00:00, 48.0506316333333, 8.91701754444444, 90
2021-01-03 02:15:00, 47.9903562666667, 8.88353128888889, 90
2021-01-03 02:30:00, 48.5205993333333, 9.17811073333333, 90
2021-01-03 02:45:00, 49.7200679444444, 9.84448218888889, 90
2021-01-03 03:00:00, 49.5812628333333, 9.76736827777778, 90
2021-01-03 03:15:00, 49.0341724555556, 9.4634291, 90
2021-01-03 03:30:00, 49.1423394333333, 9.52352187777778, 90
2021-01-03 03:45:00, 48.0981996111111, 8.94344424444444, 90
2021-01-03 04:00:00, 47.6983770555556, 8.72132054444444, 90
2021-01-03 04:15:00, 47.7309039666667, 8.73939112222222, 90
2021-01-03 04:30:00, 47.8759480555556, 8.81997112222222, 90
2021-01-03 04:45:00, 47.7750394222222, 8.76391076666667, 90
2021-01-03 05:00:00, 47.2148436222222, 8.45269094444444, 90
2021-01-03 05:15:00, 46.9032692666667, 8.27959404444444, 90
2021-01-03 05:30:00, 46.1531176333333, 7.86284325555556, 90
2021-01-03 05:45:00, 46.0464119444444, 7.8035622, 90
2021-01-03 06:00:00, 45.7720572, 7.65114285555556, 90
2021-01-03 06:15:00, 45.6193008777778, 7.56627824444444, 90
2021-01-03 06:30:00, 45.7295438666667, 7.6275244, 90
2021-01-03 06:45:00, 45.6464007555556, 7.58133378888889, 90
2021-01-03 07:00:00, 45.7808793888889, 7.65604412222222, 90
2021-01-03 07:15:00, 46.2662242111111, 7.92568012222222, 90
2021-01-03 07:30:00, 46.5207102666667, 8.06706124444444, 90
2021-01-03 07:45:00, 46.6588828777778, 8.14382381111111, 90
2021-01-03 08:00:00, 46.4907860111111, 8.05043657777778, 90
2021-01-03 08:15:00, 46.9372683666667, 8.29848244444444, 90
2021-01-03 08:30:00, 48.5611205666667, 9.20062254444444, 90
2021-01-03 08:45:00, 49.5593243222222, 9.75518016666667, 90
2021-01-03 09:00:00, 50.5726359333333, 10.3181310666667, 90
2021-01-03 09:15:00, 52.0163939555556, 11.1202188666667, 90
2021-01-03 09:30:00, 54.3362192666667, 12.4090106777778, 90
2021-01-03 09:45:00, 57.5943264555556, 14.2190703, 90
2021-01-03 10:00:00, 60.0531797555556, 15.5850998777778, 90
2021-01-03 10:15:00, 61.5714684, 16.4285936111111, 90
2021-01-03 10:30:00, 62.6142839333333, 17.0079355111111, 90
2021-01-03 10:45:00, 62.6879732666667, 17.0488740777778, 90
2021-01-03 11:00:00, 62.5167649222222, 16.9537582666667, 90
2021-01-03 11:15:00, 62.8055615777778, 17.1142008888889, 90
2021-01-03 11:30:00, 63.5796636222222, 17.5442575666667, 90
2021-01-03 11:45:00, 64.5697230444444, 18.0942906, 90
2021-01-03 12:00:00, 64.6410835444444, 18.1339353444444, 90
2021-01-03 12:15:00, 65.0187206, 18.3437336333333, 90
2021-01-03 12:30:00, 64.7543728222222, 18.1968738111111, 90
2021-01-03 12:45:00, 65.8932886333333, 18.8296048666667, 90
2021-01-03 13:00:00, 66.3352929444444, 19.0751627111111, 90
2021-01-03 13:15:00, 65.9277418111111, 18.8487454444444, 90
2021-01-03 13:30:00, 65.1901255222222, 18.4389586888889, 90
2021-01-03 13:45:00, 65.6904730111111, 18.7169294444444, 90
2021-01-03 14:00:00, 65.3013891888889, 18.5007718111111, 90
2021-01-03 14:15:00, 65.9848825888889, 18.8804903888889, 90
2021-01-03 14:30:00, 64.6542327, 18.1412404, 90
2021-01-03 14:45:00, 63.9010171666667, 17.7227873555556, 90
2021-01-03 15:00:00, 63.5017500666667, 17.5009722555556, 90
